0,1,2
2,1191,1
287,1192,1
625,1192,1
1180,1193,1
102,1194,9
842,1194,4
2,1195,1
8,1195,26
356,1195,1
668,1195,2
769,1195,5
833,1195,15
1188,1195,1
8,1196,1
8,1197,2
40,1197,1
897,1197,2
816,1198,2
830,1198,3
1005,1198,1
143,1199,1
401,1200,2
963,1201,2
1126,1202,5
961,1203,1
1198,1203,1
8,1205,3
675,1205,1
18,1206,2
796,1206,2
1079,1206,2
1112,1206,1
2,1207,1
356,1207,1
414,1207,1
473,1207,1
651,1207,1
732,1207,1
983,1207,1
248,1208,1
371,1208,3
581,1209,1
619,1210,1
822,1210,2
870,1210,4
1032,1210,6
1162,1210,2
276,1212,3
388,1212,2
478,1212,1
501,1212,3
614,1212,3
808,1212,1
1031,1212,4
1185,1212,2
11,1213,3
67,1213,7
179,1213,1
248,1213,1
256,1213,1
371,1213,5
474,1213,1
501,1213,2
932,1213,12
1112,1213,19
40,1214,2
41,1214,1
102,1214,5
104,1214,1
192,1214,3
193,1214,1
253,1214,12
302,1214,7
397,1214,9
430,1214,10
439,1214,2
497,1214,3
712,1214,2
816,1214,1
948,1214,1
1099,1214,6
1135,1214,1
66,1215,1
102,1215,1
213,1215,1
253,1215,3
769,1215,1
1063,1215,2
40,1216,1
50,1216,1
208,1216,1
241,1216,5
248,1216,1
321,1216,6
356,1216,1
468,1216,1
481,1216,7
502,1216,1
703,1216,1
724,1216,9
767,1216,1
870,1216,1
1017,1216,3
1188,1216,15
880,1217,2
1184,1219,1
822,1221,1
71,1222,3
870,1222,1
41,1223,7
61,1223,10
203,1223,1
276,1223,1
482,1223,5
535,1223,9
792,1223,1
1182,1224,4
41,1225,1
539,1225,2
31,1226,2
49,1226,4
71,1226,8
203,1226,4
325,1226,1
332,1226,2
1038,1226,5
1126,1226,3
1184,1226,2
41,1228,1
792,1229,1
1182,1229,1
1186,1229,1
31,1230,4
66,1230,4
102,1230,15
248,1230,3
414,1230,1
430,1230,3
556,1230,13
703,1230,36
732,1230,34
1117,1230,4
336,1232,1
501,1232,3
587,1232,1
31,1233,18
123,1233,2
198,1233,5
226,1233,3
253,1233,6
614,1233,1
643,1233,2
703,1233,1
51,1234,7
322,1234,1
637,1234,2
842,1234,2
1067,1234,5
40,1235,10
66,1235,1
84,1235,1
102,1235,4
175,1235,19
208,1235,1
251,1235,19
276,1235,2
281,1235,1
295,1235,5
307,1235,1
326,1235,1
336,1235,2
338,1235,6
371,1235,8
391,1235,3
393,1235,1
436,1235,1
453,1235,7
486,1235,4
497,1235,2
531,1235,6
535,1235,2
543,1235,13
548,1235,3
554,1235,5
614,1235,17
637,1235,12
703,1235,1
705,1235,21
713,1235,1
725,1235,6
737,1235,1
768,1235,1
792,1235,5
823,1235,4
913,1235,1
943,1235,4
968,1235,2
983,1235,7
989,1235,2
1042,1235,5
1049,1235,1
1152,1235,15
1188,1235,1
1213,1235,8
1216,1235,1
1223,1235,4
2,1236,2
51,1236,2
198,1236,4
322,1236,22
686,1236,1
842,1236,46
1166,1236,3
7,1237,2
94,1237,4
301,1237,2
1051,1237,5
1188,1237,1
1226,1237,4
66,1238,1
203,1238,2
885,1238,1
989,1238,1
1213,1238,1
835,1239,1
276,1240,3
705,1240,3
712,1240,6
799,1240,1
839,1240,5
324,1242,4
1058,1242,1
82,1243,1
102,1243,1
130,1243,2
233,1243,2
248,1243,8
253,1243,1
295,1243,2
337,1243,6
356,1243,1
371,1243,1
414,1243,1
439,1243,1
614,1243,1
643,1243,3
703,1243,1
732,1243,1
780,1243,1
1041,1243,1
1188,1243,3
834,1244,2
18,1245,6
94,1245,21
98,1245,5
104,1245,2
223,1245,7
227,1245,6
414,1245,1
455,1245,3
546,1245,22
604,1245,1
644,1245,1
651,1245,1
703,1245,1
718,1245,5
800,1245,7
833,1245,6
1174,1245,1
253,1246,1
441,1246,2
703,1246,3
28,1247,2
40,1247,1
47,1247,2
49,1247,5
59,1247,2
130,1247,4
193,1247,1
233,1247,5
277,1247,5
324,1247,2
345,1247,2
356,1247,1
559,1247,1
678,1247,1
703,1247,2
767,1247,2
769,1247,1
918,1247,2
965,1247,4
1099,1247,3
880,1248,5
1217,1248,1
653,1250,1
718,1250,1
1126,1250,1
11,1251,1
786,1251,4
1230,1251,5
49,1252,5
84,1252,1
271,1252,4
356,1252,13
467,1252,1
585,1252,5
604,1252,2
639,1252,6
672,1252,6
699,1252,1
767,1252,10
780,1252,3
811,1252,2
1033,1252,1
1156,1252,1
1172,1252,1
1226,1252,2
8,1254,12
40,1254,15
41,1254,17
66,1254,5
94,1254,1
102,1254,1
104,1254,3
123,1254,11
130,1254,1
160,1254,2
198,1254,3
208,1254,4
233,1254,10
248,1254,7
249,1254,2
326,1254,1
340,1254,31
341,1254,1
355,1254,2
360,1254,1
399,1254,4
422,1254,6
430,1254,7
446,1254,2
461,1254,22
508,1254,8
703,1254,2
740,1254,6
769,1254,2
877,1254,39
969,1254,7
979,1254,2
1041,1254,10
1157,1254,8
1188,1254,5
1230,1254,8
614,1255,3
705,1255,5
799,1255,10
1218,1255,1
9,1257,4
1235,1258,2
18,1259,9
86,1259,2
94,1259,1
141,1259,3
248,1259,10
253,1259,11
316,1259,1
320,1259,1
324,1259,1
356,1259,1
414,1259,1
469,1259,1
504,1259,1
546,1259,3
556,1259,4
644,1259,3
870,1259,1
1005,1259,1
1041,1259,53
1126,1259,1
1188,1259,1
8,1260,2
581,1260,1
2,1261,1
597,1261,3
634,1261,1
643,1261,1
712,1262,2
244,1263,8
8,1264,6
927,1264,2
937,1264,3
985,1264,1
41,1265,1
127,1266,9
322,1266,12
1179,1266,1
643,1267,1
822,1267,5
842,1267,1
1141,1267,1
7,1268,1
35,1268,3
68,1268,1
85,1268,1
95,1268,1
100,1268,1
122,1268,1
165,1268,1
370,1268,1
379,1268,1
388,1268,1
436,1268,1
522,1268,4
529,1268,1
543,1268,7
625,1268,4
634,1268,1
763,1268,1
796,1268,2
817,1268,2
886,1268,1
931,1268,10
1052,1268,1
1090,1268,1
1126,1268,1
1222,1268,3
1231,1268,1
1267,1268,2
41,1269,1
685,1269,5
709,1269,4
830,1269,6
831,1269,2
1086,1269,1
1096,1269,3
1135,1269,2
0,1270,12
43,1270,1
62,1270,3
476,1270,6
752,1270,4
52,1271,1
264,1271,1
440,1271,1
625,1271,2
767,1271,4
886,1271,1
982,1271,5
1180,1271,1
1237,1271,2
1243,1271,1
1245,1271,1
543,1272,1
305,1273,3
839,1273,1
1235,1273,1
1272,1273,2
104,1275,2
665,1275,1
143,1277,1
8,1278,2
193,1278,4
643,1278,3
780,1278,3
1247,1278,2
41,1279,3
102,1279,10
271,1279,3
340,1279,2
620,1279,2
703,1279,2
724,1279,27
726,1279,6
740,1279,2
767,1279,62
769,1279,2
833,1279,15
1032,1279,2
1166,1279,2
1209,1279,1
1243,1279,1
2,1280,1
8,1280,4
11,1280,11
18,1280,3
25,1280,15
31,1280,6
35,1280,1
49,1280,10
52,1280,1
59,1280,2
67,1280,1
72,1280,2
73,1280,2
87,1280,1
130,1280,11
141,1280,2
162,1280,3
224,1280,4
280,1280,13
307,1280,10
316,1280,4
324,1280,11
353,1280,1
388,1280,5
412,1280,2
421,1280,5
461,1280,17
474,1280,5
481,1280,1
486,1280,4
494,1280,2
515,1280,2
535,1280,1
539,1280,2
546,1280,1
554,1280,13
575,1280,1
604,1280,2
625,1280,1
643,1280,3
686,1280,2
700,1280,3
724,1280,1
769,1280,7
780,1280,4
796,1280,1
798,1280,1
809,1280,2
813,1280,6
830,1280,2
834,1280,2
943,1280,1
1022,1280,1
1032,1280,34
1037,1280,3
1117,1280,2
1172,1280,8
1226,1280,2
1245,1280,2
1247,1280,2
1271,1280,3
1278,1280,1
220,1281,3
847,1281,1
1188,1281,8
26,1282,1
52,1282,6
56,1282,1
71,1282,3
100,1282,1
120,1282,1
127,1282,2
143,1282,1
162,1282,2
241,1282,1
244,1282,7
248,1282,1
251,1282,2
253,1282,2
296,1282,4
297,1282,2
305,1282,7
316,1282,2
318,1282,1
322,1282,1
324,1282,2
333,1282,2
345,1282,1
352,1282,3
367,1282,2
371,1282,4
376,1282,1
388,1282,2
391,1282,1
446,1282,1
467,1282,2
469,1282,2
474,1282,3
481,1282,1
497,1282,1
501,1282,1
522,1282,2
526,1282,1
537,1282,1
542,1282,1
559,1282,2
575,1282,2
585,1282,2
589,1282,1
592,1282,2
602,1282,2
643,1282,2
644,1282,1
653,1282,6
698,1282,3
699,1282,2
703,1282,1
709,1282,4
712,1282,2
727,1282,1
730,1282,1
737,1282,1
740,1282,1
752,1282,8
757,1282,2
769,1282,1
781,1282,1
791,1282,1
796,1282,1
800,1282,2
801,1282,2
834,1282,4
842,1282,1
863,1282,1
937,1282,1
949,1282,2
974,1282,2
997,1282,1
1017,1282,1
1033,1282,1
1038,1282,1
1062,1282,1
1086,1282,1
1096,1282,6
1112,1282,1
1135,1282,3
1137,1282,42
1157,1282,1
1166,1282,2
1167,1282,2
1168,1282,2
1182,1282,1
1186,1282,1
1194,1282,1
1207,1282,1
1226,1282,1
1243,1282,1
1245,1282,2
1263,1282,3
1269,1282,2
11,1283,2
49,1283,9
130,1283,14
193,1283,2
284,1283,3
345,1283,2
352,1283,2
480,1283,2
577,1283,2
584,1283,2
595,1283,2
713,1283,2
732,1283,1
823,1283,2
949,1283,5
993,1283,2
1086,1283,2
1104,1283,2
1126,1283,3
1186,1283,2
1212,1283,2
1252,1283,2
2,1284,8
8,1284,4
31,1284,2
51,1284,4
96,1284,1
175,1284,4
317,1284,4
392,1284,6
436,1284,1
446,1284,2
473,1284,5
474,1284,2
501,1284,1
543,1284,13
616,1284,4
637,1284,3
707,1284,3
999,1284,3
1025,1284,2
1131,1284,8
1189,1284,19
1272,1284,1
11,1285,2
703,1285,1
1230,1285,5
780,1286,2
858,1286,3
1038,1286,1
1141,1286,1
1189,1286,2
1214,1286,1
1235,1286,3
1279,1286,11
1280,1286,3
2,1287,1
211,1288,5
593,1288,2
638,1288,2
699,1288,2
597,1289,1
604,1289,3
616,1289,2
188,1290,2
356,1290,2
397,1290,19
609,1290,1
732,1290,2
769,1290,1
1012,1290,2
1126,1290,5
1188,1290,1
1280,1290,4
241,1291,1
541,1291,2
554,1291,2
572,1291,1
597,1291,1
1032,1291,1
1071,1291,1
497,1292,1
41,1293,3
619,1293,1
793,1293,1
902,1293,3
1112,1293,1
248,1294,5
703,1294,3
1116,1294,5
1290,1294,1
68,1295,1
271,1295,1
313,1295,1
496,1295,1
703,1295,1
11,1296,5
322,1296,32
703,1296,4
791,1296,4
902,1296,2
1071,1296,3
1282,1296,2
262,1297,1
393,1297,2
703,1297,6
1167,1297,4
46,1298,1
421,1298,1
461,1298,1
1232,1298,1
637,1299,5
41,1301,1
175,1301,5
337,1301,16
467,1301,1
677,1301,6
703,1301,4
732,1301,4
769,1301,1
870,1301,3
1125,1301,4
1235,1301,1
597,1302,2
66,1303,1
248,1303,9
356,1303,1
767,1303,18
814,1304,1
1102,1304,1
703,1305,1
732,1305,2
989,1305,5
1112,1305,1
41,1306,1
8,1307,30
41,1307,5
778,1307,3
41,1308,1
62,1309,3
219,1309,5
473,1309,5
560,1309,13
678,1309,3
801,1309,2
985,1309,1
1245,1309,4
1280,1309,1
1282,1309,1
0,1311,3
8,1311,7
31,1311,2
104,1311,8
248,1311,6
280,1311,3
307,1311,5
430,1311,11
869,1311,7
1012,1311,7
1090,1311,3
1184,1311,4
1284,1311,3
8,1312,55
11,1312,33
18,1312,20
41,1312,1
66,1312,11
102,1312,5
482,1312,6
732,1312,2
870,1312,11
1013,1312,5
1033,1312,7
1078,1312,2
1284,1312,20
1311,1312,26
52,1313,6
251,1313,2
780,1313,6
941,1313,1
391,1314,10
1282,1314,2
1301,1314,2
585,1315,5
1038,1315,7
1268,1315,1
2,1316,3
8,1316,2
49,1316,2
71,1316,2
482,1316,1
506,1316,6
535,1316,3
637,1316,2
651,1316,8
752,1316,4
757,1316,2
780,1316,3
918,1316,6
1214,1316,7
1243,1316,5
1279,1316,2
1283,1316,2
1316,1317,1
223,1318,1
615,1318,1
696,1318,3
276,1319,1
951,1319,1
1141,1319,3
197,1320,4
1223,1320,2
94,1321,1
703,1321,1
8,1322,1
220,1322,2
937,1322,9
1128,1322,1
1172,1322,1
248,1323,1
703,1323,1
41,1324,4
608,1324,1
637,1324,1
1035,1324,9
1122,1324,7
1280,1324,9
84,1325,2
96,1325,1
352,1325,2
453,1325,4
637,1325,10
712,1325,8
951,1325,2
1028,1325,3
1122,1325,1
1235,1325,1
1267,1325,3
1279,1325,2
1324,1325,10
710,1326,3
238,1327,7
276,1327,1
305,1327,1
544,1327,5
626,1327,1
764,1327,2
1177,1327,1
102,1328,1
476,1328,4
525,1328,1
703,1328,1
982,1328,1
1184,1328,1
1270,1328,9
1041,1329,1
614,1330,1
631,1330,1
1167,1330,1
8,1331,1
52,1331,2
290,1331,3
297,1331,2
536,1331,2
599,1331,1
638,1331,2
712,1331,1
753,1331,1
963,1331,6
1068,1331,1
1177,1331,2
1245,1331,7
1254,1331,13
1144,1332,2
1067,1333,3
2,1334,1
568,1334,1
1005,1334,2
1116,1334,5
1285,1334,2
1290,1334,1
31,1335,2
718,1335,1
769,1335,1
796,1335,1
41,1336,1
568,1336,3
8,1337,10
11,1337,2
31,1337,2
66,1337,8
98,1337,1
104,1337,6
126,1337,1
192,1337,1
208,1337,1
340,1337,35
372,1337,1
470,1337,1
556,1337,2
680,1337,10
809,1337,1
837,1337,1
877,1337,2
1033,1337,1
1035,1337,1
1051,1337,10
1188,1337,5
40,1338,1
89,1338,3
131,1338,1
142,1338,3
172,1338,3
188,1338,1
198,1338,2
275,1338,1
296,1338,11
315,1338,1
322,1338,25
473,1338,35
503,1338,4
517,1338,1
542,1338,1
575,1338,40
588,1338,1
604,1338,6
659,1338,1
712,1338,2
782,1338,6
786,1338,3
821,1338,37
1068,1338,1
1230,1338,21
1279,1338,19
1285,1338,5
1295,1338,1
1298,1338,1
1307,1338,2
2,1339,2
41,1339,5
57,1339,1
453,1339,10
608,1339,2
637,1339,1
839,1339,6
1028,1339,3
1126,1339,1
1136,1339,1
1235,1339,23
1282,1339,1
1324,1339,2
1282,1340,1
8,1341,1
102,1341,1
941,1341,6
1080,1341,2
1254,1341,7
1282,1341,1
1284,1341,1
1285,1341,6
1331,1341,5
8,1342,51
11,1342,34
102,1342,2
192,1342,25
211,1342,2
248,1342,12
275,1342,4
280,1342,19
356,1342,2
414,1342,26
522,1342,1
581,1342,4
796,1342,1
1070,1342,2
1112,1342,18
1252,1342,4
1282,1342,1
1285,1342,14
1341,1342,29
2,1343,1
66,1343,2
248,1343,2
1078,1343,3
1216,1343,3
1280,1343,3
1311,1343,21
1280,1344,1
8,1345,8
41,1345,2
47,1345,4
66,1345,1
102,1345,1
198,1345,1
295,1345,3
307,1345,3
345,1345,12
366,1345,7
392,1345,3
430,1345,11
517,1345,12
556,1345,9
641,1345,3
673,1345,1
718,1345,7
1008,1345,3
1012,1345,1
1313,1345,83
1328,1345,1
545,1347,1
2,1348,1
52,1348,2
104,1348,1
256,1348,2
365,1348,8
473,1348,11
1061,1348,2
1182,1348,4
1254,1348,9
1280,1348,7
870,1349,5
809,1350,3
870,1350,1
371,1351,2
496,1351,1
104,1352,2
297,1352,2
345,1352,3
349,1352,1
371,1353,3
808,1353,2
1182,1353,3
41,1354,2
877,1354,1
1182,1354,2
41,1355,1
134,1355,3
851,1355,5
1182,1355,3
41,1357,4
371,1357,14
508,1357,1
776,1357,4
839,1357,1
870,1357,1
992,1357,3
1185,1357,1
1282,1357,1
248,1358,3
356,1358,2
371,1358,3
1254,1358,5
1285,1358,1
1334,1358,6
1341,1358,8
1342,1358,12
851,1360,1
1182,1360,2
192,1361,2
193,1361,1
248,1361,1
251,1361,2
301,1361,1
341,1361,12
356,1361,3
538,1361,1
605,1361,2
751,1361,1
798,1361,2
877,1361,2
198,1362,1
678,1362,1
796,1362,1
281,1363,4
41,1364,2
94,1364,4
115,1364,1
352,1364,2
642,1364,10
780,1364,1
809,1364,10
833,1364,6
870,1364,1
1012,1364,3
1088,1364,5
1252,1364,2
1284,1364,5
494,1366,10
712,1366,1
1088,1366,1
1137,1366,6
1141,1367,3
822,1368,3
637,1369,4
637,1370,1
642,1370,2
31,1371,1
104,1371,1
467,1371,1
1184,1371,1
1235,1371,1
1268,1371,1
61,1372,3
353,1372,4
591,1372,5
608,1372,3
620,1372,2
696,1372,1
709,1372,4
752,1372,8
858,1372,3
1294,1372,5
1305,1372,2
1312,1372,1
698,1373,5
709,1373,2
1235,1373,1
1280,1373,2
1339,1373,1
198,1374,6
356,1374,1
739,1374,3
777,1374,1
993,1374,2
1063,1374,1
1268,1374,7
248,1375,2
732,1375,3
870,1375,2
371,1376,1
597,1376,1
1032,1376,7
1157,1376,2
1210,1376,3
127,1377,2
686,1377,1
130,1378,2
193,1378,2
597,1378,6
637,1378,1
712,1378,2
808,1378,6
911,1378,5
1235,1378,5
8,1379,1
545,1379,1
747,1379,1
41,1380,2
100,1380,1
127,1380,24
203,1380,1
296,1380,4
371,1380,9
494,1380,2
782,1380,16
793,1380,2
842,1380,1
1137,1380,95
1357,1380,7
1280,1381,2
1282,1381,1
25,1382,3
391,1382,10
705,1382,2
792,1382,2
1126,1382,6
1137,1382,2
1282,1382,16
1380,1382,45
175,1383,1
341,1383,1
769,1383,7
777,1383,2
794,1383,2
799,1383,5
870,1383,9
31,1384,1
31,1385,1
1245,1385,3
1282,1385,1
8,1386,6
11,1386,31
66,1386,5
94,1386,12
104,1386,2
356,1386,5
767,1386,2
846,1386,2
1284,1386,10
1311,1386,23
1312,1386,24
1343,1386,4
1137,1388,1
18,1389,1
1282,1389,1
585,1390,1
708,1390,1
1282,1390,1
301,1391,1
94,1392,7
282,1392,14
575,1392,1
703,1392,2
1224,1392,3
1234,1392,1
1363,1392,6
1364,1392,20
28,1393,1
31,1394,6
104,1394,1
248,1394,10
430,1394,3
508,1394,1
993,1394,2
1112,1394,10
668,1395,1
937,1395,2
472,1396,1
501,1396,3
522,1396,1
822,1396,3
1177,1396,1
1280,1396,2
513,1397,2
711,1397,4
855,1397,5
1017,1398,1
1334,1398,3
703,1399,2
713,1399,4
1245,1399,5
8,1400,2
793,1400,6
968,1400,3
8,1401,5
28,1401,1
31,1401,4
41,1401,2
66,1401,2
67,1401,24
104,1401,24
223,1401,11
248,1401,12
251,1401,1
253,1401,25
321,1401,2
324,1401,4
338,1401,7
360,1401,4
371,1401,24
417,1401,2
421,1401,1
422,1401,2
424,1401,2
480,1401,3
481,1401,1
496,1401,1
497,1401,2
506,1401,1
639,1401,4
643,1401,3
666,1401,2
680,1401,4
703,1401,1
769,1401,10
809,1401,9
864,1401,2
949,1401,4
992,1401,4
1017,1401,4
1022,1401,3
1032,1401,1
1043,1401,12
1184,1401,2
1188,1401,3
1234,1401,3
1251,1401,1
1282,1401,2
1289,1401,1
1318,1401,5
1338,1401,18
1378,1401,12
31,1402,1
66,1402,7
94,1402,7
597,1402,2
672,1402,2
780,1402,2
858,1402,12
1184,1402,2
1254,1402,6
1271,1402,3
1279,1402,7
1312,1402,10
1334,1402,2
739,1403,1
1218,1403,2
515,1404,2
11,1405,3
43,1405,2
104,1405,13
172,1405,2
193,1405,7
259,1405,2
315,1405,1
467,1405,1
494,1405,20
604,1405,4
615,1405,1
637,1405,1
770,1405,2
808,1405,9
820,1405,7
842,1405,18
927,1405,3
1183,1405,2
1184,1405,6
1189,1405,1
1212,1405,1
1223,1405,5
1312,1405,26
1342,1405,10
1361,1405,3
1188,1406,4
1339,1406,1
482,1407,1
166,1408,2
442,1408,3
1104,1408,2
2,1411,1
192,1411,1
371,1411,6
809,1411,12
870,1411,3
1088,1411,3
1364,1411,3
1366,1411,2
388,1412,2
453,1412,1
508,1412,4
543,1412,5
548,1412,2
551,1412,8
700,1412,2
791,1412,14
799,1412,4
996,1412,5
1218,1412,10
1235,1412,3
1284,1412,1
1280,1413,1
2,1414,1
127,1414,2
336,1414,2
973,1414,1
1141,1414,7
276,1415,1
305,1415,1
474,1415,1
968,1415,7
1137,1415,19
1412,1415,2
66,1416,3
102,1416,1
341,1416,2
356,1416,1
369,1416,1
751,1416,2
870,1416,1
941,1416,1
1100,1416,1
1188,1416,2
1261,1416,2
1338,1416,1
41,1417,1
2,1418,1
94,1418,1
102,1418,1
345,1418,1
355,1418,2
399,1418,1
1061,1418,1
8,1419,2
11,1419,1
190,1419,2
249,1419,1
355,1419,2
467,1419,2
718,1419,1
809,1419,1
235,1420,2
308,1420,1
484,1420,2
1327,1420,3
941,1421,3
8,1422,12
40,1422,3
104,1422,1
324,1422,2
732,1422,4
1032,1422,2
1157,1422,10
1291,1422,2
574,1423,2
1166,1423,2
1392,1423,1
614,1424,3
985,1424,2
1131,1424,3
1414,1424,2
66,1425,1
224,1425,1
248,1425,2
338,1425,3
356,1425,2
422,1425,1
732,1425,1
780,1425,2
829,1425,2
877,1425,3
1065,1425,2
1325,1425,1
1423,1426,2
1280,1428,2
18,1429,3
66,1429,1
248,1429,1
341,1430,3
430,1430,6
767,1430,2
11,1432,8
414,1432,1
634,1432,5
752,1432,11
974,1432,1
982,1432,1
1071,1432,2
1345,1432,2
8,1433,2
26,1433,1
80,1433,5
84,1433,11
130,1433,1
154,1433,2
173,1433,44
497,1433,1
546,1433,3
724,1433,7
731,1433,2
846,1433,6
864,1433,1
880,1433,1
969,1433,1
1109,1433,3
1173,1433,2
1312,1433,5
1378,1433,3
18,1434,2
666,1434,3
50,1435,10
143,1435,2
175,1435,2
360,1435,3
420,1435,4
517,1435,5
581,1435,12
1331,1435,2
340,1436,4
52,1437,1
276,1437,1
293,1437,1
388,1437,1
501,1437,18
638,1437,9
1353,1438,1
0,1439,2
11,1439,5
41,1439,5
42,1439,3
437,1439,1
686,1439,2
851,1439,1
1074,1439,3
1104,1439,6
1182,1439,3
1418,1439,2
839,1440,4
982,1440,16
1102,1440,1
333,1441,4
882,1441,3
546,1442,2
1032,1442,5
8,1443,1
497,1443,1
641,1443,1
1061,1443,2
1167,1443,1
1184,1443,1
1188,1443,10
1412,1443,10
1432,1443,1
66,1444,1
515,1444,3
1443,1444,1
791,1445,4
840,1445,2
1337,1446,1
1401,1446,2
101,1448,2
271,1448,3
305,1448,1
313,1448,1
428,1448,2
438,1448,2
544,1448,1
554,1448,1
680,1448,1
712,1448,1
757,1448,1
808,1448,2
830,1448,1
918,1448,1
1420,1448,2
8,1449,1
8,1450,2
1061,1450,1
8,1451,1
94,1451,8
1268,1451,1
8,1452,1
345,1452,1
1061,1452,1
599,1453,2
1436,1453,3
1268,1456,1
1268,1458,2
1268,1459,1
1252,1460,2
341,1461,1
2,1462,1
31,1462,5
49,1462,5
59,1462,3
104,1462,1
401,1462,1
508,1462,1
1280,1462,3
1382,1462,1
796,1463,1
796,1464,1
796,1465,1
8,1466,3
414,1466,1
703,1466,1
754,1467,1
1112,1467,3
1234,1467,4
1338,1467,3
1426,1467,2
1462,1468,1
248,1469,1
497,1469,1
1061,1469,1
796,1470,1
696,1471,4
791,1471,1
814,1471,1
816,1471,8
846,1471,1
948,1471,2
1183,1471,4
1214,1471,1
1237,1471,2
796,1472,1
175,1473,3
712,1475,1
1011,1475,2
1068,1475,2
41,1476,2
608,1477,1
703,1477,1
1339,1477,1
522,1478,1
657,1478,2
1401,1478,1
96,1479,2
474,1479,1
637,1479,2
41,1481,1
1182,1481,1
18,1482,1
11,1484,1
40,1484,1
104,1484,1
1402,1484,2
134,1485,2
41,1486,4
49,1486,5
104,1486,3
131,1486,8
160,1486,8
248,1486,1
311,1486,1
619,1486,8
678,1486,2
703,1486,2
748,1486,4
843,1486,1
1225,1486,1
297,1487,3
517,1487,33
575,1487,2
1189,1487,3
8,1488,1
41,1488,1
154,1488,4
208,1488,6
248,1488,12
307,1488,1
371,1488,2
481,1488,16
545,1488,8
680,1488,1
703,1488,1
709,1488,2
761,1488,2
926,1488,1
966,1488,1
1020,1488,1
1037,1488,3
1188,1488,2
1288,1488,3
1471,1488,2
786,1489,3
131,1490,5
769,1490,1
846,1490,3
870,1490,1
1017,1490,2
637,1491,2
1392,1491,2
11,1492,2
371,1492,2
1100,1492,5
1112,1492,14
1448,1492,1
1473,1492,9
808,1493,1
1439,1494,1
49,1495,2
66,1495,5
1032,1495,2
31,1496,1
102,1496,1
171,1496,1
248,1496,1
284,1496,1
308,1496,1
341,1496,3
430,1496,1
608,1496,2
761,1496,4
1157,1496,12
1358,1496,1
1280,1498,2
203,1499,1
707,1499,4
1345,1499,2
1446,1499,4
8,1500,2
66,1500,3
355,1500,4
237,1501,1
282,1501,6
605,1501,5
1268,1501,1
605,1502,1
248,1503,3
737,1503,2
18,1504,1
41,1504,1
146,1504,1
190,1504,1
761,1504,1
41,1505,1
41,1506,7
211,1506,5
376,1506,1
1018,1506,1
1409,1506,1
51,1507,10
52,1507,1
68,1507,1
276,1507,1
308,1507,3
357,1507,1
707,1507,1
1020,1507,5
1183,1507,6
1318,1507,2
1337,1507,3
41,1508,3
192,1508,1
198,1508,2
223,1508,1
469,1508,3
846,1508,1
889,1508,2
956,1508,1
1355,1508,4
1400,1508,5
1439,1508,9
2,1509,5
8,1509,4
94,1509,1
102,1509,1
127,1509,9
328,1509,3
568,1509,6
127,1512,4
459,1512,2
715,1512,1
765,1512,1
911,1512,2
918,1513,2
1508,1513,1
392,1515,2
62,1516,3
307,1516,2
448,1516,1
494,1516,1
503,1516,2
597,1516,1
600,1516,3
709,1516,4
712,1516,2
1025,1516,2
1036,1516,2
1141,1516,2
31,1517,2
943,1517,2
1513,1517,1
11,1519,4
62,1519,9
448,1519,4
450,1519,3
459,1519,1
503,1519,1
512,1519,2
597,1519,1
715,1519,5
1180,1519,1
1188,1519,2
1486,1519,4
1512,1519,27
8,1520,6
253,1520,3
644,1520,2
827,1520,1
851,1520,1
1117,1520,2
1500,1520,1
1507,1520,4
7,1521,3
96,1521,1
219,1521,4
536,1521,5
568,1521,14
808,1521,2
858,1521,9
1183,1521,5
1254,1521,8
625,1522,3
1517,1522,3
248,1524,1
822,1524,1
41,1525,1
393,1525,1
397,1525,1
446,1525,2
594,1525,3
614,1525,1
639,1525,1
712,1525,1
782,1525,1
1129,1525,4
712,1527,2
780,1527,1
371,1528,1
1374,1528,1
1191,1529,1
705,1530,1
851,1531,3
593,1532,1
1488,1532,6
41,1533,4
316,1533,2
1506,1533,1
302,1534,2
1338,1534,1
1433,1534,5
517,1535,1
328,1536,3
66,1537,1
7,1538,6
153,1538,5
298,1538,3
377,1538,2
401,1538,1
436,1538,5
522,1538,2
526,1538,1
575,1538,1
598,1538,1
600,1538,2
616,1538,1
707,1538,2
709,1538,1
752,1538,2
898,1538,1
957,1538,4
1020,1538,6
1023,1538,1
1038,1538,6
1067,1538,7
1068,1538,4
1102,1538,1
1130,1538,3
1168,1538,9
1187,1538,1
1195,1538,1
1205,1538,1
1210,1538,1
1254,1538,3
1337,1538,6
1341,1538,1
1401,1538,6
1442,1538,1
1451,1538,2
28,1539,5
46,1539,2
49,1539,3
102,1539,5
192,1539,3
248,1539,17
371,1539,6
375,1539,1
439,1539,3
478,1539,2
517,1539,3
713,1539,4
780,1539,1
877,1539,3
1167,1539,2
1372,1539,1
1378,1539,1
1439,1539,5
1519,1539,4
1112,1540,1
40,1541,1
41,1541,1
455,1541,11
467,1541,1
817,1541,5
1117,1541,1
1245,1541,32
1281,1541,10
1382,1541,8
31,1542,1
38,1542,1
51,1542,3
62,1542,1
68,1542,1
69,1542,1
104,1542,3
108,1542,2
172,1542,1
189,1542,1
255,1542,2
281,1542,3
296,1542,1
317,1542,7
374,1542,1
404,1542,1
442,1542,5
474,1542,6
482,1542,7
